Id,Key
1,7
2,362
3,5
4,6
5,4
6,1
7,411
8,410
9,9
10,10
11,414
12,393
13,12
14,358
15,22
16,428
17,412
18,19
19,17
20,24
21,26
22,253
23,27
24,29
25,488
26,30
27,33
28,296
29,34
30,31
31,35
32,381
33,36
34,270
35,37
36,471
37,264
38,454
39,43
40,374
41,46
42,475
43,401
44,261
45,49
46,45
47,467
48,425
49,244
50,50
51,484
52,54
53,479
54,56
55,310
56,476
57,286
58,58
59,69
60,62
61,320
62,66
63,64
64,480
65,272
66,70
67,71
68,77
69,405
70,395
71,74
72,321
73,438
74,444
75,78
76,75
77,468
78,441
79,472
80,85
81,83
82,307
83,478
84,86
85,413
86,477
87,87
88,96
89,456
90,98
91,399
92,100
93,418
94,90
95,451
96,416
97,103
98,99
99,106
100,420
101,452
102,434
103,442
104,258
105,109
106,473
107,111
108,107
109,120
110,115
111,460
112,342
113,114
114,124
115,123
116,392
117,121
118,489
119,469
120,128
121,113
122,122
123,190
124,125
125,242
126,129
127,435
128,485
129,131
130,295
131,315
132,132
133,137
134,126
135,139
136,140
137,302
138,481
139,292
140,250
141,144
142,147
143,288
144,145
145,231
146,439
147,152
148,422
149,436
150,148
151,246
152,474
153,385
154,486
155,160
156,197
157,482
158,462
159,161
160,483
161,167
162,193
163,159
164,169
165,170
166,432
167,200
168,168
169,487
170,171
171,490
172,368
173,201
174,176
175,491
176,198
177,182
178,178
179,181
180,177
181,179
182,185
183,186
184,180
185,184
