Id,Key
1,570
2,5
3,6
4,1
5,4
6,508
7,9
8,10
9,414
10,564
11,507
12,393
13,512
14,12
15,358
16,22
17,19
18,412
19,17
20,24
21,26
22,428
23,253
24,27
25,536
26,29
27,34
28,532
29,296
30,33
31,533
32,31
33,37
34,381
35,35
36,270
37,36
38,264
39,506
40,518
41,43
42,401
43,46
44,519
45,374
46,45
47,261
48,50
49,244
50,425
51,534
52,550
53,540
54,286
55,310
56,58
57,543
58,320
59,553
60,538
61,66
62,69
63,62
64,64
65,272
66,557
67,70
68,71
69,438
70,74
71,77
72,405
73,321
74,444
75,395
76,78
77,541
78,307
79,565
80,496
81,83
82,544
83,86
84,85
85,441
86,87
87,413
88,96
89,525
90,399
91,497
92,100
93,566
94,98
95,555
96,103
97,527
98,99
99,106
100,420
101,451
102,529
103,109
104,258
105,442
106,111
107,120
108,526
109,528
110,115
111,124
112,567
113,571
114,128
115,123
116,121
117,392
118,342
119,113
120,568
121,190
122,129
123,242
124,122
125,131
126,435
127,295
128,137
129,132
130,315
131,139
132,302
133,126
134,292
135,481
136,140
137,144
138,147
139,231
140,531
141,551
142,436
143,439
144,474
145,422
146,148
147,385
148,160
149,197
150,549
151,161
152,482
153,159
154,511
155,200
156,503
157,193
158,167
159,432
160,169
161,170
162,562
163,171
164,558
165,490
166,517
167,201
168,547
169,198
170,561
171,491
172,177
173,181
174,182
175,185
176,186
177,179
178,569
179,552
180,563
