Id,Key
1,601
2,5
3,6
4,4
5,595
6,577
7,9
8,10
9,414
10,507
11,393
12,512
13,12
14,358
15,22
16,412
17,17
18,19
19,24
20,26
21,253
22,428
23,27
24,536
25,29
26,34
27,33
28,532
29,296
30,586
31,31
32,533
33,381
34,37
35,602
36,35
37,270
38,506
39,518
40,43
41,46
42,401
43,519
44,603
45,261
46,374
47,50
48,244
49,425
50,534
51,572
52,540
53,573
54,550
55,310
56,286
57,58
58,543
59,320
60,553
61,538
62,69
63,66
64,62
65,64
66,70
67,272
68,557
69,71
70,438
71,74
72,77
73,444
74,395
75,405
76,78
77,541
78,307
79,580
80,441
81,496
82,83
83,85
84,544
85,597
86,87
87,413
88,525
89,98
90,96
91,497
92,399
93,596
94,555
95,566
96,103
97,527
98,106
99,451
100,99
101,598
102,420
103,258
104,529
105,109
106,442
107,120
108,574
109,526
110,111
111,528
112,115
113,587
114,124
115,121
116,123
117,128
118,571
119,593
120,392
121,599
122,600
123,113
124,242
125,190
126,122
127,575
128,129
129,131
130,295
131,435
132,137
133,315
134,132
135,139
136,126
137,292
138,140
139,302
140,578
141,144
142,531
143,582
144,231
145,147
146,583
147,436
148,551
149,474
150,439
151,422
152,148
153,385
154,197
155,160
156,549
157,482
158,161
159,193
160,503
161,604
162,579
163,432
164,511
165,169
166,167
167,170
168,562
169,605
170,171
171,558
172,490
173,201
174,517
175,576
176,198
177,491
178,177
179,185
180,561
181,181
182,182
183,563
184,179
185,186
186,552
