Id,Key
1,1
2,7
3,5
4,6
5,4
6,508
7,9
8,10
9,414
10,507
11,393
12,512
13,12
14,358
15,22
16,19
17,412
18,17
19,24
20,26
21,428
22,253
23,27
24,536
25,29
26,34
27,532
28,296
29,33
30,533
31,31
32,37
33,35
34,381
35,36
36,270
37,264
38,506
39,518
40,43
41,401
42,519
43,374
44,46
45,261
46,45
47,50
48,244
49,425
50,534
51,56
52,550
53,540
54,560
55,286
56,310
57,58
58,543
59,320
60,553
61,538
62,69
63,66
64,62
65,64
66,272
67,557
68,70
69,71
70,77
71,74
72,438
73,405
74,321
75,444
76,78
77,395
78,307
79,541
80,496
81,441
82,83
83,544
84,86
85,85
86,87
87,413
88,96
89,525
90,100
91,497
92,399
93,555
94,98
95,103
96,527
97,99
98,106
99,420
100,451
101,529
102,109
103,258
104,545
105,442
106,111
107,120
108,528
109,526
110,115
111,124
112,342
113,114
114,123
115,121
116,128
117,392
118,113
119,190
120,125
121,242
122,129
123,122
124,131
125,435
126,295
127,137
128,315
129,132
130,139
131,302
132,126
133,292
134,140
135,481
136,531
137,144
138,147
139,231
140,551
141,436
142,439
143,474
144,422
145,148
146,385
147,160
148,549
149,197
150,161
151,482
152,159
153,511
154,200
155,503
156,193
157,167
158,432
159,169
160,170
161,562
162,171
163,558
164,490
165,517
166,201
167,547
168,198
169,561
170,491
171,181
172,177
173,182
174,185
175,186
176,179
177,552
178,563
