Id,Centroid_x,Centroid_y,Area,Eccentricity
3,636,33,471.0,0.8730236995831003
11,762,42,688.0,0.8789022999084892
13,725,36,247.0,0.6688178214396625
14,549,49,293.0,0.6498811888129734
15,792,45,188.0,0.8901852811134776
16,634,50,161.0,0.8717519340959565
17,490,71,343.0,0.7155395407913235
18,541,79,304.0,0.19926561622668465
19,726,90,1032.0,0.7730168775068156
21,582,112,283.0,0.3567853000555826
22,802,126,167.0,0.845991652750248
23,744,150,1266.0,0.902964178757134
24,631,137,284.0,0.4115565248971676
25,534,141,208.0,0.7710209965019912
26,640,164,309.0,0.23853382890116215
27,647,192,271.0,0.5097259189940251
28,594,217,1739.0,0.7906911785029501
29,537,212,209.0,0.7046152356480567
30,678,248,515.0,0.7496641189220716
31,718,249,857.0,0.9374923790149823
32,401,245,147.0,0.8898257070484245
33,792,249,515.0,0.7569460235701732
34,516,263,236.0,0.6607667401147642
35,715,272,335.0,0.4946049037859611
36,766,322,1827.0,0.9327582011236231
37,547,299,748.0,0.8020927533266249
38,955,293,280.0,0.5284854064496523
39,895,297,320.0,0.3311869824639019
40,979,300,333.0,0.2441884782297472
41,922,302,134.0,0.8931117825947041
43,821,322,1424.0,0.788595310031558
44,664,325,295.0,0.3883555288729995
45,579,370,3212.0,0.9691557504289839
46,914,334,524.0,0.7509064257374907
47,685,340,240.0,0.8567570845841114
48,628,352,672.0,0.8973785632075406
49,347,351,561.0,0.6991425050969431
50,664,353,332.0,0.24475777463579737
51,413,354,245.0,0.6034158712770846
52,498,370,1096.0,0.9094831504754669
53,981,360,559.0,0.837879198483479
54,721,367,289.0,0.550245859438829
55,758,367,190.0,0.7464187000519698
57,775,392,547.0,0.8083371136617241
58,701,405,1672.0,0.36362825434594476
62,897,411,278.0,0.5107361487162281
63,757,415,655.0,0.8417914633830142
65,539,435,531.0,0.7509288286081712
67,508,431,294.0,0.4118253052441821
68,585,444,527.0,0.736926164638903
69,487,441,197.0,0.804695225125205
73,869,459,700.0,0.8163983374551186
74,361,473,550.0,0.9107436475947643
75,654,485,548.0,0.7150596901459101
77,936,495,147.0,0.9044094744477766
79,536,510,302.0,0.40394904259081066
80,669,514,355.0,0.5137416465571892
81,432,516,323.0,0.2336419841052511
82,638,524,338.0,0.4776826051432274
83,480,585,291.0,0.313756841729149
84,701,623,326.0,0.4269180629751706
85,758,628,257.0,0.6226365827845665
86,585,629,320.0,0.2925270900395044
87,729,651,134.0,0.9019918111000443
