Id,Centroid_x,Centroid_y,Area,Eccentricity
4,735,38,541.0,0.8322185664315852
8,656,37,324.0,0.12371363615814057
9,593,40,338.0,0.31528815549150685
10,780,46,592.0,0.8739441153198737
11,610,62,315.0,0.21687350531153346
12,491,69,375.0,0.701505163719222
13,657,70,321.0,0.27319074636836993
14,531,75,602.0,0.8203772059024902
15,709,73,181.0,0.8904324456704993
16,714,98,636.0,0.8974546242514355
17,610,112,294.0,0.3155762344140622
18,742,149,1268.0,0.9367625191473212
19,804,133,318.0,0.15238550055798258
20,705,138,282.0,0.47848339304495946
21,625,144,320.0,0.24853643341446288
24,650,182,669.0,0.9264453123887865
26,617,190,310.0,0.05966774545545535
27,590,218,1266.0,0.8797502749365893
28,535,209,311.0,0.23624746442725408
30,624,217,321.0,0.27487646994983944
31,945,226,136.0,0.9120329054708599
32,678,248,510.0,0.737775889453809
33,716,257,1186.0,0.7406123781214681
34,792,250,505.0,0.7556510616484838
35,516,262,315.0,0.16283881114888035
36,942,262,210.0,0.7084193364990139
37,466,269,224.0,0.6748526773394988
38,766,322,1837.0,0.9367648231396045
39,568,352,3734.0,0.9672620593331128
40,985,294,329.0,0.36616183529985435
42,901,297,304.0,0.10488595331565631
44,821,322,1423.0,0.7581944674475133
48,667,328,310.0,0.3520916243966384
49,432,330,251.0,0.5551178870574558
50,913,337,496.0,0.7056822297578091
51,634,357,1176.0,0.531162320779311
52,346,351,560.0,0.6565195122404472
53,499,371,1145.0,0.9058418000944468
54,709,370,320.0,0.2933858824386365
56,766,384,890.0,0.9367823462982741
57,990,378,666.0,0.8890414868722779
59,699,405,1702.0,0.5074888713512403
60,759,415,664.0,0.8425159683402085
61,878,417,211.0,0.722269734191833
62,643,420,309.0,0.3038483512950973
64,487,430,442.0,0.780195216718269
67,539,435,516.0,0.7309596022960352
68,585,444,529.0,0.7357306454771105
70,869,460,724.0,0.8426886369580404
73,360,470,463.0,0.8269246662050636
74,653,487,614.0,0.6570032625206332
75,881,488,327.0,0.46894291767318325
76,665,515,371.0,0.5965003957790233
77,429,517,320.0,0.18869585866112923
78,643,524,345.0,0.48672521994345413
79,523,533,308.0,0.3272625536993445
80,479,612,259.0,0.5575404003468478
81,723,632,185.0,0.789428187564249
82,572,634,309.0,0.14025323055697528
83,747,665,695.0,0.8754595482212643
