Id,Centroid_x,Centroid_y,Area,Eccentricity
3,619,25,265.0,0.6351310723206192
5,653,46,1301.0,0.8337745265765225
6,722,33,252.0,0.6894056294301307
10,746,45,320.0,0.5474854693706309
11,775,54,306.0,0.3771084696531882
12,560,55,353.0,0.37231077153301145
15,537,62,316.0,0.18327536319583404
16,577,66,131.0,0.9252055417563886
17,754,85,503.0,0.8788278433473875
18,500,80,229.0,0.6704776234959091
19,618,83,227.0,0.6858210077169163
20,718,99,323.0,0.15174215699122381
21,763,112,282.0,0.3251631512632886
22,515,111,325.0,0.3369821823239868
23,743,149,1347.0,0.8418932458969279
24,612,147,231.0,0.6291590472478721
25,582,151,317.0,0.1161715419224513
26,591,219,1741.0,0.7396386964428351
27,746,220,185.0,0.8320375505152103
28,439,238,145.0,0.8890987602335145
29,728,239,282.0,0.4595659358353155
30,692,248,1080.0,0.887316261330696
31,791,246,507.0,0.7486375833081396
32,532,246,314.0,0.16866601196347406
33,986,264,292.0,0.4225158631022485
34,713,275,328.0,0.47229649426784936
35,515,285,273.0,0.5253778225870875
36,572,353,3749.0,0.9730195260952612
37,887,288,317.0,0.37607321584541054
38,766,322,1887.0,0.9104904745173578
39,965,294,297.0,0.40286129836539164
40,915,306,121.0,0.9428938160433519
41,818,322,1409.0,0.8370618360269485
42,654,316,322.0,0.3009456473366399
44,912,337,530.0,0.7745892081565031
45,643,348,694.0,0.8935523874952476
46,998,354,510.0,0.8610690194293351
47,348,352,560.0,0.731268665828958
48,722,352,315.0,0.3202240514098002
49,688,353,324.0,0.29304824538076846
52,495,368,1074.0,0.8835711434444549
53,617,362,324.0,0.2303776002334152
55,749,378,324.0,0.4366162254233168
57,703,405,1657.0,0.32148130145143033
59,781,395,527.0,0.8006716722796466
61,892,401,314.0,0.3620854701811879
62,757,412,690.0,0.8548999994202431
65,538,435,602.0,0.5811562371941063
67,358,440,250.0,0.6062303245476446
69,584,446,514.0,0.715976589937874
71,867,459,930.0,0.6934465793537969
75,382,453,122.0,0.9338662635781284
76,446,477,497.0,0.7425612836806385
77,657,484,561.0,0.7856844555196136
79,669,511,351.0,0.4943312931162493
80,464,513,191.0,0.7914521114102234
81,660,532,331.0,0.40999234063086193
82,768,581,307.0,0.5188190920568918
83,617,617,169.0,0.824293121140348
84,482,623,254.0,0.6079641126435891
85,590,632,323.0,0.19498356039019554
86,718,673,234.0,0.6657536017517827
