Id,Centroid_x,Centroid_y,Area,Eccentricity
3,654,26,347.0,0.4266651134534934
11,735,41,701.0,0.9181948286857141
12,609,50,522.0,0.9284123599098315
13,780,46,567.0,0.8663620129814241
14,655,51,144.0,0.8945161531138891
15,709,60,194.0,0.7886354227462716
16,490,71,442.0,0.6951696020837161
17,529,75,324.0,0.20169458302912682
18,500,85,146.0,0.9044563804236481
19,709,95,557.0,0.8411681250509867
20,612,107,315.0,0.2790154074432143
21,737,132,523.0,0.7712320494298099
22,803,131,317.0,0.16854318878587451
23,626,142,346.0,0.47262905103669456
24,684,148,312.0,0.2532749164570774
25,724,149,126.0,0.9182470266936789
26,644,161,258.0,0.528771010215616
27,751,167,567.0,0.8161364583107025
28,625,174,108.0,0.9481886453492263
29,654,194,324.0,0.3013671088830339
30,539,197,151.0,0.8952521208064464
31,946,200,283.0,0.4442757426884261
32,590,218,1269.0,0.8817568831485567
33,624,218,317.0,0.16885745223347276
34,461,236,193.0,0.801730425623304
35,678,248,517.0,0.7453992244546354
36,714,256,931.0,0.9010365825449477
37,792,251,510.0,0.7517403072173653
39,936,253,281.0,0.44671513599513346
40,517,259,310.0,0.1858225523143294
41,739,262,182.0,0.8077880429929087
42,766,321,1844.0,0.9400758899347035
43,984,292,331.0,0.3422205502348133
44,547,300,706.0,0.667937419250539
45,898,294,318.0,0.37021929076168825
48,822,322,1443.0,0.7395570970202132
50,670,321,308.0,0.3141328485486382
51,441,324,255.0,0.6006873026240066
52,574,366,2934.0,0.9616414318015555
53,913,337,516.0,0.7110550553094638
54,636,346,345.0,0.23485045572131621
55,346,351,563.0,0.6652244890143401
56,617,358,327.0,0.19939114815677364
57,498,371,1132.0,0.8965834228587228
58,663,362,298.0,0.29776351918336885
62,709,371,328.0,0.4070065430512333
63,766,384,881.0,0.9324983815524998
64,982,375,326.0,0.4075505534322436
65,699,405,1703.0,0.5648952971552068
66,637,392,181.0,0.7939542589174878
67,991,394,162.0,0.78346180890337
68,760,416,673.0,0.8594721503465435
70,646,422,300.0,0.2601293825622756
71,539,435,524.0,0.7372589362805357
72,490,434,605.0,0.8939217587559367
73,869,451,1027.0,0.9409482038195395
75,586,443,527.0,0.7389530132892902
78,359,471,468.0,0.84474853682373
80,657,487,561.0,0.7577748965627462
81,886,491,337.0,0.4892472252063951
82,665,517,359.0,0.5590785016439926
83,425,520,292.0,0.390300356160271
84,643,525,348.0,0.5271837510152512
85,531,533,293.0,0.44853976874797186
86,493,615,284.0,0.44026647815572956
87,579,637,273.0,0.5222941445794796
88,738,645,630.0,0.8898576548786002
90,745,675,330.0,0.3594096846788924
