Id,Centroid_x,Centroid_y,Area,Eccentricity
3,637,39,838.0,0.7958967799946042
9,761,42,683.0,0.894387567310229
11,727,40,349.0,0.12500078320680558
13,550,47,343.0,0.44722447941765986
14,792,45,183.0,0.9019971600554177
15,490,71,342.0,0.705783456071705
16,541,76,320.0,0.3211332153207081
17,720,88,770.0,0.5124308780179754
19,747,90,320.0,0.1941311378903523
20,580,113,310.0,0.30123274890902096
21,805,128,122.0,0.9229632837269001
22,745,149,1246.0,0.9079424777942944
23,630,133,315.0,0.22169879580320517
24,542,142,193.0,0.7806583105937542
25,641,161,308.0,0.28662159652204844
26,644,190,320.0,0.21572701634480343
27,594,217,1741.0,0.7996309717417062
28,538,212,178.0,0.8058582803464363
29,405,237,172.0,0.8401038626134497
30,678,248,524.0,0.7523873684496761
31,718,248,847.0,0.9349580631276334
32,792,249,515.0,0.7521490632391918
33,519,261,279.0,0.4380624540987634
34,714,273,331.0,0.4500454602926314
35,766,322,1835.0,0.9315074655539259
36,547,299,751.0,0.795678850414128
38,895,296,326.0,0.4388094773299529
39,980,299,332.0,0.22223975161770998
41,957,300,288.0,0.4127314309263697
42,916,305,169.0,0.8469164051176243
44,821,322,1441.0,0.7901316221957077
45,674,332,573.0,0.9436706468353234
46,579,370,3247.0,0.9689195987572257
47,914,334,526.0,0.7408232650398181
48,636,345,349.0,0.19384093001932157
49,347,351,557.0,0.6844909927605209
51,663,353,336.0,0.21493056737592944
52,409,355,233.0,0.7016754527218309
53,983,360,512.0,0.778196444550956
54,498,370,1106.0,0.9095898534314244
55,620,359,331.0,0.22531916017989997
57,720,364,308.0,0.4364097818752082
58,770,384,831.0,0.928348351552639
60,701,405,1688.0,0.3542752312039426
62,899,408,321.0,0.3628996635276579
63,758,415,660.0,0.8416696219501698
64,539,435,529.0,0.7557308310004697
66,507,435,269.0,0.5609157500190111
68,585,444,532.0,0.7347023834014613
70,484,443,244.0,0.6591827825315475
72,869,460,706.0,0.8102928334423288
75,361,474,531.0,0.9012638105551989
76,654,485,563.0,0.7097038085628988
78,946,496,273.0,0.5812055681288963
80,531,507,285.0,0.46865065045182175
81,668,513,364.0,0.5531041759138507
82,433,519,273.0,0.48743475240606043
83,639,526,309.0,0.13052847573256524
86,484,587,259.0,0.5770319902802331
87,701,623,332.0,0.4698833041794974
88,586,629,316.0,0.2481737761168017
89,761,629,242.0,0.6380697062061274
90,729,640,271.0,0.39586163425604404
