Id,Centroid_x,Centroid_y,Area,Eccentricity
4,737,31,587.0,0.9069620341048806
8,588,37,254.0,0.6177548020184059
9,655,39,325.0,0.2367962446002972
10,770,46,400.0,0.6419129389200778
11,792,45,200.0,0.8914170815078941
12,611,63,316.0,0.2764698912554958
13,490,69,406.0,0.7794491802577825
14,651,68,303.0,0.36365104195405457
15,533,77,577.0,0.8813261466728907
16,713,87,539.0,0.9470273446303471
17,703,104,244.0,0.617497736823895
18,610,116,312.0,0.31406226279798605
19,736,134,739.0,0.7276408096012079
20,701,129,113.0,0.9442524194412285
21,802,132,316.0,0.15395320475587587
22,624,143,314.0,0.3186910175249714
23,751,165,570.0,0.8272448425819389
25,651,184,659.0,0.9069843294063354
26,613,191,278.0,0.4174739638637483
27,590,218,1257.0,0.881141003271984
28,535,207,295.0,0.3203235056517338
29,624,216,352.0,0.5998917736639685
30,947,240,187.0,0.805807999156347
31,678,248,511.0,0.7380331717733415
32,716,256,1183.0,0.678584239689862
33,792,250,518.0,0.7618115800667078
34,513,261,318.0,0.15357874828711987
35,947,273,331.0,0.283561844317947
36,457,283,201.0,0.7612087724125574
37,766,321,1827.0,0.9368689218031238
38,568,352,3725.0,0.9675775627072101
39,983,297,334.0,0.2369668413920874
40,900,299,320.0,0.36324313114145035
42,821,322,1424.0,0.7663550460254954
45,426,327,301.0,0.3975436294393095
46,668,328,326.0,0.32155837274618926
47,914,337,492.0,0.7486051969984236
48,639,355,1135.0,0.8323655651740688
49,347,351,562.0,0.6639026903080992
50,498,371,1155.0,0.9067777178939437
52,709,369,322.0,0.2913137582084158
53,766,384,885.0,0.9370038718939628
54,978,377,327.0,0.3254948440806924
55,999,387,293.0,0.6801000566877127
56,699,404,1719.0,0.5166781688221517
58,882,409,304.0,0.20925631564758781
59,759,415,654.0,0.8457525983446297
60,644,417,300.0,0.4234243471582227
64,539,435,514.0,0.7290567456351877
65,488,434,324.0,0.7554907053793508
66,585,444,524.0,0.7327921076426988
67,873,468,1058.0,0.9179399483501954
71,360,471,476.0,0.8259815936433516
72,655,487,566.0,0.760421934416261
76,666,514,359.0,0.5207662550905238
77,430,516,322.0,0.2411157820252457
78,643,525,334.0,0.5759870236883907
79,525,530,277.0,0.5080908411862224
80,473,612,276.0,0.47882599010133337
81,713,626,334.0,0.4410447280427322
82,574,634,286.0,0.3878665186191128
83,746,667,681.0,0.8929780366922466
