Id,Centroid_x,Centroid_y,Area,Eccentricity
6,744,32,247.0,0.6583949076541273
8,657,35,337.0,0.22466102487697867
11,602,38,207.0,0.8354173173719314
12,722,41,280.0,0.5596412228627439
13,780,46,585.0,0.8641757268555424
14,612,59,326.0,0.3008151840329006
15,657,61,296.0,0.3942891055049737
16,705,69,320.0,0.43902492545601257
17,491,70,401.0,0.7418821899219876
18,528,77,504.0,0.8951059605052673
19,712,98,591.0,0.8505916120137788
20,612,109,305.0,0.25320789176321845
21,735,136,675.0,0.7425232205400929
22,804,133,316.0,0.1441236264583332
23,626,142,316.0,0.2585029112645524
24,696,144,200.0,0.7605013206861249
25,751,166,581.0,0.8294170715283254
26,647,165,287.0,0.3621933517536296
28,623,182,189.0,0.8263614009054839
29,654,194,325.0,0.32791287547929926
30,590,218,1272.0,0.8796910041083773
31,538,208,319.0,0.37381111257394917
32,941,210,280.0,0.45045032111103694
33,624,217,320.0,0.24777234257751224
34,678,248,511.0,0.7422529536712631
35,717,257,1185.0,0.7486609627138221
36,792,250,504.0,0.7562985472895449
37,468,252,203.0,0.7728604952445254
38,941,256,293.0,0.45466016260330755
39,517,261,317.0,0.21468808439288334
40,766,322,1837.0,0.9373882782050585
42,898,292,303.0,0.3790728131603144
43,983,292,325.0,0.3658118666630271
44,547,301,734.0,0.7312380722248325
46,821,322,1431.0,0.7514779598045084
49,667,324,277.0,0.47160998280315525
50,435,328,307.0,0.2486653698484736
51,574,366,2940.0,0.9627514216855713
53,913,337,497.0,0.7112219681177124
54,637,346,390.0,0.5621595102438474
55,346,351,556.0,0.6737857434698954
56,657,355,142.0,0.896939598910706
57,625,369,669.0,0.9354660286451919
58,498,371,1131.0,0.9002591688512219
59,708,370,318.0,0.30216021486090655
61,765,384,879.0,0.9357188319680615
62,990,382,660.0,0.9239341802920511
63,699,405,1706.0,0.5338549944204625
64,759,416,665.0,0.8539664450680701
65,484,429,434.0,0.8959757419128922
66,875,425,278.0,0.17392049550564287
67,639,427,231.0,0.6817014345199388
68,539,435,521.0,0.7386064942449766
70,586,444,527.0,0.7394942469897224
71,869,460,720.0,0.8416679328641878
73,360,471,468.0,0.8592649743254218
75,655,486,560.0,0.7156927375813559
76,886,490,310.0,0.45113783487008163
77,665,516,366.0,0.5836979275920169
78,427,517,307.0,0.3221569476905479
79,643,524,342.0,0.5126150889942922
80,526,535,330.0,0.3097639185010217
81,487,612,237.0,0.6212178730782114
82,573,635,312.0,0.14526796308525128
83,726,636,261.0,0.6190438209592234
84,747,652,333.0,0.6391563499106514
85,744,674,344.0,0.3611704956329971
