Id,Centroid_x,Centroid_y,Area,Eccentricity
3,643,34,609.0,0.9189990802897948
8,723,34,215.0,0.7619238916806144
10,763,42,677.0,0.8767277700473638
11,791,44,199.0,0.9089769765580727
13,550,51,328.0,0.295422410133381
14,632,51,152.0,0.888240102662448
15,490,70,347.0,0.7193937374979745
16,540,80,322.0,0.31883269263940334
17,724,92,988.0,0.7730332993946925
18,582,110,311.0,0.28932791159273574
19,796,125,239.0,0.6197939060707977
20,744,150,1290.0,0.8997054334046904
21,628,137,314.0,0.40603425287464195
22,526,137,194.0,0.8156413630239213
23,641,161,312.0,0.23727174404957152
24,646,194,313.0,0.2983559400364122
25,595,216,1764.0,0.7930163436084433
26,533,209,321.0,0.3518179263013189
27,678,248,516.0,0.7457906517317321
28,717,256,1216.0,0.6147401806330558
29,792,249,523.0,0.7637721394369754
30,400,253,186.0,0.8010318216888381
31,514,262,304.0,0.29189861945892753
32,766,322,1855.0,0.933499116270844
33,547,299,746.0,0.7726034866591427
34,958,290,236.0,0.6546155859948768
36,895,296,315.0,0.42475009221678744
37,929,299,182.0,0.8205855348701983
38,980,300,340.0,0.3296246772035518
40,821,322,1436.0,0.7903406142078825
43,665,325,311.0,0.18987389454672912
45,578,370,3263.0,0.968555700335916
46,915,334,524.0,0.7502968465288565
48,688,341,345.0,0.5681766164274835
49,628,351,679.0,0.8941862112828418
50,347,351,569.0,0.6816867592807837
51,413,347,319.0,0.23779017973393007
52,664,353,327.0,0.1901683454595751
54,497,371,1123.0,0.9098259236121047
55,984,363,556.0,0.8959994921941326
56,757,367,188.0,0.7821539985933906
57,721,370,235.0,0.6491176982691172
61,775,391,550.0,0.8109873791734342
62,701,405,1699.0,0.3571266454860686
64,895,410,322.0,0.4128739605927552
65,758,415,663.0,0.8420671412494899
66,495,434,457.0,0.9160906349824789
67,539,435,532.0,0.7486542613915592
69,585,444,528.0,0.7323625541943483
73,869,460,706.0,0.8168287676076262
75,361,473,554.0,0.9025881920412719
76,654,486,573.0,0.6822819488463032
77,928,491,233.0,0.7109767378212875
78,539,507,283.0,0.5018198350828302
79,669,514,363.0,0.5852911067672846
80,431,516,313.0,0.22469835238059446
81,639,525,342.0,0.4938626177314459
82,476,589,258.0,0.5351172650631282
83,701,624,330.0,0.4582452645434424
84,763,628,326.0,0.4718920945256803
85,585,629,321.0,0.20700337655073367
86,727,659,221.0,0.6740734774180276
