Id,Centroid_x,Centroid_y,Area,Eccentricity
4,649,29,307.0,0.4595403947536507
8,774,44,754.0,0.9191309112367588
9,603,47,504.0,0.7669875629844175
10,717,47,520.0,0.7683202466213053
11,496,71,581.0,0.8943558428483235
12,653,67,134.0,0.9226635064188553
13,705,96,314.0,0.19203526133515786
14,693,114,309.0,0.2393815306509783
15,617,119,336.0,0.5261565819715459
16,737,132,527.0,0.7685402285563686
17,662,133,955.0,0.9563178258312384
18,797,136,264.0,0.5259941211825159
19,457,142,187.0,0.8059810704829284
20,614,165,311.0,0.24127808568619422
21,754,169,515.0,0.7844477994257061
22,528,173,303.0,0.3898206077806079
23,653,198,324.0,0.2517761717079032
24,589,218,1254.0,0.8698932841215595
25,625,222,318.0,0.23411155956009516
26,933,225,257.0,0.5603117677411882
27,678,247,511.0,0.7330861343472895
28,402,242,150.0,0.8760244739504212
29,708,247,528.0,0.7304678919971888
30,792,251,487.0,0.7254738256105925
31,752,249,302.0,0.35769830814378006
32,514,258,317.0,0.19371537077586884
33,929,262,155.0,0.8775769564896225
34,716,274,342.0,0.5311486956962174
35,766,321,1815.0,0.9436326732499865
36,985,293,330.0,0.32577676505189057
37,546,297,535.0,0.7554944482601674
38,898,297,318.0,0.3444644207047291
40,821,322,1416.0,0.7446552130247002
41,571,362,3074.0,0.9727360805293228
42,669,321,318.0,0.29160134310917124
44,459,322,298.0,0.31446156498542066
45,913,339,510.0,0.7429628500202965
46,346,350,576.0,0.6603732403740181
47,635,346,346.0,0.26160843716791016
48,617,357,321.0,0.26116522549307913
50,719,357,242.0,0.6542190313880093
51,498,370,1111.0,0.8835772453544612
53,982,366,160.0,0.8736151857728404
54,675,368,192.0,0.8306425199200843
55,754,370,265.0,0.4972384020757997
58,773,390,529.0,0.7817356839311891
59,698,405,1668.0,0.5836156259409524
60,489,397,116.0,0.9444424062989067
61,983,401,306.0,0.4472790011323111
62,760,418,668.0,0.8232890345289817
63,639,413,163.0,0.8753188986213767
65,539,434,522.0,0.7256491597383031
66,664,425,144.0,0.9424123752695391
67,509,432,291.0,0.48718127432440383
68,867,452,962.0,0.9154908386782881
70,586,443,538.0,0.7550905812204066
71,359,470,489.0,0.8496163936583189
72,657,487,556.0,0.7332817378381004
73,871,496,317.0,0.3727108122001359
74,667,517,351.0,0.5013266129911145
75,421,518,324.0,0.2628315088935188
76,542,524,339.0,0.3129009624147172
77,645,527,334.0,0.4387758668935174
78,491,631,197.0,0.784353458247372
79,579,639,321.0,0.26475740836820766
80,746,666,662.0,0.8350482721478636
